factor_id,name,category,data_dependency,effective_lag,economic_rationale,direction,owner,tests,status,pit_rule,coverage,missing_ratio,ic_mean,rank_ic_mean,ic_ir,observations,quantile_monotonicity,year_count,yearly_positive_ratio,max_abs_correlation,max_corr_factor,vif_proxy,half_life_days,rank_turnover,gross_top_bottom_spread,estimated_cost_drag,cost_adjusted_spread,regime_count,regime_positive_ratio,worst_regime_rank_ic,regime_stability_note,leakage_suspect,crowding_flag,cost_drag_flag,regime_unstable_flag,trust_status,quarantine_reason
reversal_1,reversal_1,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.995421547170204,0.004578452829795965,-0.0027026302457074138,0.008458337959344527,-0.015443164631654434,1309,0.6,6,0.6666666666666666,1.0,momentum_1,20.0,0.207109084555756,0.32970464655546206,1.3120758052152445e-05,0.0005275274344887393,-0.0005144066764365869,3,0.6666666666666666,-0.03989699905865399,bullish_sideways_bearish_from_pit_market_mean_return,False,True,True,False,watchlist,near_duplicate_factor:momentum_1;crowding_or_cost_watch;negative_after_estimated_cost
reversal_2,reversal_2,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9946584716985714,0.005341528301428644,0.0033525216928431403,0.013222413518601112,0.01896498506954039,1308,0.49999999999999994,6,0.8333333333333334,1.0,momentum_2,20.0,1.046569052112533,0.22610039100663162,0.0006557619416666391,0.0003617606256106106,0.0002940013160560285,3,0.6666666666666666,-0.03964247155973786,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:momentum_2;crowding_or_cost_watch
reversal_3,reversal_3,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9938953962269387,0.006104603773061323,0.007334946918922915,0.01573417180849707,0.041540963544549496,1307,0.3,6,1.0,1.0,momentum_3,20.0,1.7542148741070662,0.1834129562304851,0.0010587480597854446,0.0002934607299687762,0.0007652873298166685,3,1.0,0.00048671750661519067,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:momentum_3;crowding_or_cost_watch
reversal_5,reversal_5,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9923692452836733,0.007630754716326682,0.009825464162478236,0.016799102148625827,0.05458194264134806,1305,0.0,6,0.8333333333333334,1.0,momentum_5,20.0,3.1502723955910046,0.14140001752032397,0.0007266746752844693,0.00022624002803251837,0.0005004346472519509,3,1.0,0.011158142802333184,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:momentum_5;crowding_or_cost_watch
reversal_10,reversal_10,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9885538679255099,0.011446132074490079,0.01026503585788437,0.02113685035739125,0.05405154722500089,1300,-0.6,6,0.8333333333333334,1.0,momentum_10,20.0,6.385155595998818,0.09992007411374626,-0.00022552399713130378,0.00015987211858199403,-0.0003853961157132978,3,1.0,0.006565634520388805,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:momentum_10;crowding_or_cost_watch
reversal_20,reversal_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9809231132091832,0.01907688679081676,0.008160720351964123,0.029621373226652616,0.04084295967585342,1290,-0.7,6,0.6666666666666666,1.0,momentum_20,20.0,12.615604580772922,0.07082810113214026,-0.00020433972524493398,0.00011332496181142442,-0.0003176646870563584,3,1.0,0.004508381556304588,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:momentum_20;crowding_or_cost_watch
volatility_5,volatility_5,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.993132320755306,0.006867679244694003,-0.005623622988719866,-0.030442392603903114,-0.03152592090288339,1306,0.39999999999999997,6,0.0,0.8358185628668675,upside_volatility_5,3.3177693459178363,4.295737257294123,0.10598443269710474,0.0011531118619510284,0.00016957509231536758,0.0009835367696356609,3,0.6666666666666666,-0.015891785720950232,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
volatility_10,volatility_10,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9900800188687753,0.00991998113122472,-0.004906880308457216,-0.03548345837326059,-0.025573392955618966,1302,0.8999999999999998,6,0.0,0.8747724590201461,volatility_20,4.259430950913139,13.024963312729797,0.05653688839573258,0.0010093081313554877,9.045902143317213e-05,0.0009188491099223155,3,0.6666666666666666,-0.023059722786441975,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
volatility_20,volatility_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.986264641510612,0.013735358489388005,-0.006905100425338903,-0.036820135655592036,-0.033779650620814304,1297,0.39999999999999997,6,0.0,0.9755349240193778,return_abs_mean_20,20.0,36.23262837633577,0.03121199654046006,0.0007038151683669254,4.99391944647361e-05,0.0006538759739021893,3,0.3333333333333333,-0.02732031861609974,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,crowding_or_cost_watch;regime_unstable
volatility_40,volatility_40,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9763446603793873,0.023655339620612725,-0.007450936811064997,-0.0376312586764266,-0.03469720891669331,1284,0.7,6,0.16666666666666666,0.9262873495838841,volatility_60,7.0426628882633855,95.98364662871113,0.01782082835157056,0.0011830286860636953,2.85133253625129e-05,0.0011545153607011823,3,0.3333333333333333,-0.044582479879418095,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
volatility_60,volatility_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9656616037765299,0.034338396223470125,-0.004721840014843623,-0.0332738981078666,-0.02176728245111442,1270,0.8999999999999998,6,0.16666666666666666,0.9807687550361966,return_abs_mean_60,20.0,165.76890507233227,0.012962009793040642,0.0016893719332106115,2.073921566886503e-05,0.0016686327175417465,3,0.3333333333333333,-0.04042013803748593,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,near_duplicate_factor:return_abs_mean_60;crowding_or_cost_watch;regime_unstable
volatility_120,volatility_120,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9351385849112231,0.06486141508877685,-0.001738748491457581,-0.031112803269648718,-0.0078093673436300725,1230,0.49999999999999994,6,0.16666666666666666,0.9334860908165509,downside_volatility_120,7.7758249418592005,252.0,0.0074934426766004375,0.002010365399950581,1.19895082825607e-05,0.0019983758916680204,3,0.0,-0.044652809423734584,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
volatility_240,volatility_240,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.8740925471806096,0.12590745281939042,-0.003229768964296902,-0.02991315481955567,-0.014435770329748871,1150,0.6,6,0.16666666666666666,0.9334523559623388,volatility_120,7.772018763354999,252.0,0.004373645774276015,0.0009760507549614007,6.997833238841624e-06,0.000969052921722559,3,0.3333333333333333,-0.029360292693628283,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
downside_volatility_5,downside_volatility_5,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9938953962269387,0.006104603773061323,-0.0007373292908418257,-0.011794132224229916,-0.004285744081807239,1307,0.7,6,0.3333333333333333,0.7765218156759159,downside_volatility_10,2.5188036895428905,3.1756131161191306,0.11108122808852632,0.0015632178770400447,0.0001777299649416421,0.0013854879120984026,3,0.6666666666666666,-0.011009978340275504,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
downside_volatility_10,downside_volatility_10,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.990843094340408,0.00915690565959204,-0.0011152123333716473,-0.01626029561917221,-0.006034413356871359,1303,0.8999999999999998,6,0.16666666666666666,0.7836939061760978,downside_volatility_20,2.5918562846611275,8.204794535547602,0.060173386727953485,0.0010299426120685723,9.627741876472557e-05,0.0009336651933038468,3,0.6666666666666666,-0.014538700025167313,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
downside_volatility_20,downside_volatility_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9870277169822447,0.012972283017755326,-0.0005697008925848662,-0.01818496734717025,-0.0028879772489442714,1298,0.7,6,0.16666666666666666,0.8768535254660583,downside_tail_return_20,4.3266088696431515,20.813091818018165,0.03326430682127489,0.0010855972043219517,5.322289091403983e-05,0.0010323743134079118,3,0.6666666666666666,-0.015791315046661272,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
downside_volatility_60,downside_volatility_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9664246792481626,0.033575320751837445,0.0024643666853085213,-0.017754782761712603,0.011590365363197186,1271,0.7,6,0.3333333333333333,0.906511936082015,downside_volatility_120,5.610535381713864,82.78518077042958,0.013540568187035452,0.0019670544504084876,2.1664909099256725e-05,0.0019453895413092308,3,0.6666666666666666,-0.020337107567017912,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
downside_volatility_120,downside_volatility_120,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9359016603828558,0.06409833961714417,0.006284903516576283,-0.017407935364949844,0.028310501675442697,1231,0.8999999999999998,6,0.16666666666666666,0.9334860908165509,volatility_120,7.7758249418592005,189.9764841439945,0.0076883369098034995,0.0025812313819533355,1.23013390556856e-05,0.00256893004289765,3,0.6666666666666666,-0.0182665805506685,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
upside_volatility_5,upside_volatility_5,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9938953962269387,0.006104603773061323,-0.007754576169872377,-0.029143124636015434,-0.048006762213061736,1307,0.3,6,0.0,0.8358185628668675,volatility_5,3.3177693459178363,3.4267073772829963,0.10778866418697047,0.0005904882983873492,0.00017246186269915276,0.0004180264356881965,3,0.3333333333333333,-0.018927873958947846,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
upside_volatility_10,upside_volatility_10,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.990843094340408,0.00915690565959204,-0.006102917123178879,-0.03749619753766548,-0.03533928328439697,1303,0.09999999999999999,6,0.0,0.8615947005513585,volatility_10,3.8811653614692276,9.201206916050054,0.05777386364083598,0.0010543232178466923,9.243818182533758e-05,0.0009618850360213547,3,0.3333333333333333,-0.025073769512016553,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
upside_volatility_20,upside_volatility_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9870277169822447,0.012972283017755326,-0.010152293206398443,-0.04244695621075793,-0.05482486980258054,1298,0.3,6,0.0,0.8979425778594001,volatility_20,5.162645883713876,23.66278387796886,0.03214613985533505,0.00043947618149394537,5.1433823768536085e-05,0.0003880423577254093,3,0.3333333333333333,-0.030155579216348982,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
upside_volatility_60,upside_volatility_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9664246792481626,0.033575320751837445,-0.011322081329066055,-0.0417585143173239,-0.05658298477365367,1271,0.49999999999999994,6,0.0,0.9452070212327532,volatility_60,9.382298811679739,92.95355586016805,0.01383610035522279,0.0007286851307831683,2.2137760568356462e-05,0.0007065473702148119,3,0.3333333333333333,-0.0521016591602278,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
max_drawdown_20,max_drawdown_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9870277169822447,0.012972283017755326,-0.0028568549648450613,0.0026805735022188827,-0.015940675057474624,1298,-0.7999999999999999,6,0.6666666666666666,0.8780872942420608,breakout_high_20,4.3675235480756065,23.455896903593334,0.042277247226699274,-0.0010169817814607456,6.764359556271884e-05,-0.0010846253770234644,3,0.3333333333333333,-0.05152906310308431,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
max_drawdown_60,max_drawdown_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9664246792481626,0.033575320751837445,-0.008695254473157266,-0.0040025716439557055,-0.04678421663684645,1271,-0.7,6,0.5,0.8292576075338899,max_drawdown_120,3.201723086967126,95.20702915942653,0.017013620821146845,-0.0016589074391117284,2.7221793313834955e-05,-0.0016861292324255634,3,0.0,-0.026779586368388446,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
max_drawdown_120,max_drawdown_120,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9359016603828558,0.06409833961714417,-0.014827955575321352,-0.004429800913815362,-0.07783377164778918,1231,-0.8999999999999998,6,0.5,0.842053193620367,breakout_high_120,3.4370589713601745,209.37334079085676,0.009423050468389326,-0.0031475895071263454,1.5076880749422922e-05,-0.003162666387875768,3,0.0,-0.02833314623223426,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,True,watchlist,regime_unstable
ma_bias_5,ma_bias_5,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9938953962269387,0.006104603773061323,-0.005699290867264757,-0.014420251210816078,-0.031908762486928824,1307,-0.09999999999999999,6,0.16666666666666666,0.9785622722875268,ema_bias_5,20.0,1.7522096040391801,0.18101638739711517,-0.0008336989705655699,0.0002896262198353843,-0.0011233251904009542,3,0.3333333333333333,-0.07124991589366943,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,crowding_or_cost_watch;regime_unstable
